Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined
FDZ33,10.195,Low Fat,0.0,Snack Foods,147.2076,OUT010,Small,Tier 3,Grocery Store,739.038,24,Food
NCT41,15.7,Non-Edible,0.05610384,Health and Hygiene,153.5024,OUT045,Small,Tier 2,Supermarket Type1,2580.6408,20,Non-Consumable
FDB17,13.15,Low Fat,0.061381589,Frozen Foods,179.9976,OUT010,Small,Tier 3,Grocery Store,181.0976,24,Food
FDN44,13.15,Low Fat,0.022795611,Fruits and Vegetables,160.192,OUT046,Small,Tier 1,Supermarket Type1,1597.92,25,Food
FDE45,12.1,Low Fat,0.040323731,Fruits and Vegetables,180.0002,OUT013,High,Tier 3,Supermarket Type1,4656.6052,35,Food
FDG47,12.8,Low Fat,0.070012633,Starchy Foods,262.8252,OUT017,Small,Tier 2,Supermarket Type1,2885.5772,15,Food
NCP02,12.857645184136183,Non-Edible,0.044591774,Household,59.6562,OUT027,Medium,Tier 3,Supermarket Type3,2192.4794,37,Non-Consumable
FDW02,4.805,Regular,0.037699423,Dairy,125.5704,OUT046,Small,Tier 1,Supermarket Type1,3880.2824,25,Food
NCM53,18.75,Non-Edible,0.052040915,Health and Hygiene,105.728,OUT046,Small,Tier 1,Supermarket Type1,2024.032,25,Non-Consumable
FDD47,7.6,Regular,0.142292265,Starchy Foods,171.3448,OUT013,High,Tier 3,Supermarket Type1,3238.4512,35,Food
FDE28,9.5,Regular,0.132521929,Frozen Foods,228.6668,OUT035,Small,Tier 2,Supermarket Type1,4146.6024,18,Food
FDV12,16.7,Regular,0.061122656,Baking Goods,100.0384,OUT018,Medium,Tier 3,Supermarket Type2,2463.46,13,Food
FDE36,5.26,Regular,0.041942549,Baking Goods,165.4868,OUT018,Medium,Tier 3,Supermarket Type2,2293.0152,13,Food
FDU45,15.6,Regular,0.035506142,Snack Foods,112.4518,OUT046,Small,Tier 1,Supermarket Type1,3301.7022,25,Food
FDP28,13.65,Regular,0.080573371,Frozen Foods,260.1936,OUT013,High,Tier 3,Supermarket Type1,3914.904,35,Food
FDH33,12.85,Low Fat,0.121972274,Snack Foods,43.1428,OUT045,Small,Tier 2,Supermarket Type1,703.0848,20,Food
FDO44,12.6,Low Fat,0.087436672,Fruits and Vegetables,109.9228,OUT035,Small,Tier 2,Supermarket Type1,663.1368,18,Food
FDR07,12.857645184136183,Low Fat,0.136119549,Fruits and Vegetables,94.1094,OUT019,Small,Tier 1,Grocery Store,190.4188,37,Food
FDJ45,17.75,Low Fat,0.073396761,Seafood,35.1216,OUT035,Small,Tier 2,Supermarket Type1,830.9184,18,Food
FDS59,14.8,Regular,0.073468631,Breads,110.857,OUT010,Small,Tier 3,Grocery Store,329.571,24,Food
FDU34,18.25,Low Fat,0.075132353,Snack Foods,125.9046,OUT013,High,Tier 3,Supermarket Type1,2365.5874,35,Food
NCL06,14.65,Non-Edible,0.120624771,Household,261.7594,OUT010,Small,Tier 3,Grocery Store,523.3188,24,Non-Consumable
FDR37,16.5,Regular,0.110888167,Breakfast,181.6292,OUT010,Small,Tier 3,Grocery Store,1094.5752,24,Food
NCM53,18.75,Non-Edible,0.052252908,Health and Hygiene,105.728,OUT018,Medium,Tier 3,Supermarket Type2,1704.448,13,Non-Consumable
DRG25,10.5,Low Fat,0.019046089,Soft Drinks,188.424,OUT035,Small,Tier 2,Supermarket Type1,2237.088,18,Drinks
DRE25,15.35,Low Fat,0.073397129,Soft Drinks,91.912,OUT049,Medium,Tier 1,Supermarket Type1,2609.936,23,Drinks
FDZ45,14.1,Low Fat,0.067011609,Snack Foods,197.1084,OUT045,Small,Tier 2,Supermarket Type1,2182.4924,20,Food
NCV53,8.27,Non-Edible,0.031490111,Health and Hygiene,239.088,OUT010,Small,Tier 3,Grocery Store,719.064,24,Non-Consumable
FDR55,12.15,Regular,0.132621594,Fruits and Vegetables,190.1872,OUT018,Medium,Tier 3,Supermarket Type2,3781.744,13,Food
FDS47,12.857645184136183,Low Fat,0.0,Breads,87.6856,OUT027,Medium,Tier 3,Supermarket Type3,1845.5976,37,Food
DRG27,8.895,Low Fat,0.105110692,Dairy,41.1138,OUT046,Small,Tier 1,Supermarket Type1,690.4346,25,Drinks
FDA02,14.0,Regular,0.02976887,Dairy,145.4786,OUT049,Medium,Tier 1,Supermarket Type1,1300.3074,23,Food
FDF45,18.2,Regular,0.012229464,Fruits and Vegetables,56.8904,OUT045,Small,Tier 2,Supermarket Type1,1406.1696,20,Food
FDZ58,17.85,Low Fat,0.052176861,Snack Foods,122.8072,OUT046,Small,Tier 1,Supermarket Type1,857.5504,25,Food
NCH30,17.1,Non-Edible,0.06725846,Household,115.186,OUT049,Medium,Tier 1,Supermarket Type1,2490.092,23,Non-Consumable
FDN03,9.8,Regular,0.025257508,Meat,248.5408,OUT010,Small,Tier 3,Grocery Store,751.0224,24,Food
FDH12,9.6,Low Fat,0.085085743,Baking Goods,105.128,OUT049,Medium,Tier 1,Supermarket Type1,1065.28,23,Food
NCH54,13.5,Non-Edible,0.12163321,Household,161.692,OUT010,Small,Tier 3,Grocery Store,159.792,24,Non-Consumable
DRH01,17.5,Low Fat,0.098102581,Soft Drinks,172.9738,OUT045,Small,Tier 2,Supermarket Type1,4344.345,20,Drinks
FDX01,12.857645184136183,Low Fat,0.024047319,Canned,115.515,OUT027,Medium,Tier 3,Supermarket Type3,1980.755,37,Food
FDD34,7.945,Low Fat,0.01596609,Snack Foods,163.521,OUT017,Small,Tier 2,Supermarket Type1,1794.331,15,Food
FDC53,12.857645184136183,Low Fat,0.008792907,Frozen Foods,96.7384,OUT027,Medium,Tier 3,Supermarket Type3,2956.152,37,Food
FDO28,5.765,Low Fat,0.072238195,Frozen Foods,120.0098,OUT013,High,Tier 3,Supermarket Type1,1687.1372,35,Food
DRJ51,14.1,Low Fat,0.08849163,Dairy,231.1668,OUT017,Small,Tier 2,Supermarket Type1,7602.1044,15,Drinks
FDD14,20.7,Low Fat,0.170500183,Canned,184.1266,OUT018,Medium,Tier 3,Supermarket Type2,1659.8394,13,Food
FDW35,10.6,Low Fat,0.011134397,Breads,42.8454,OUT018,Medium,Tier 3,Supermarket Type2,167.7816,13,Food
NCH18,9.3,Non-Edible,0.044730667,Household,245.1802,OUT049,Medium,Tier 1,Supermarket Type1,2456.802,23,Non-Consumable
FDK20,12.6,Regular,0.04179272,Fruits and Vegetables,122.0072,OUT017,Small,Tier 2,Supermarket Type1,1347.5792,15,Food
FDY47,8.6,Regular,0.054484461,Breads,130.131,OUT046,Small,Tier 1,Supermarket Type1,1557.972,25,Food
FDG32,19.85,Low Fat,0.175849067,Fruits and Vegetables,222.0772,OUT013,High,Tier 3,Supermarket Type1,2001.3948,35,Food
FDC20,10.65,Low Fat,0.024069113,Fruits and Vegetables,56.2272,OUT018,Medium,Tier 3,Supermarket Type2,559.272,13,Food
NCS29,9.0,Non-Edible,0.06953231,Health and Hygiene,266.5884,OUT035,Small,Tier 2,Supermarket Type1,6624.71,18,Non-Consumable
FDG53,10.0,Low Fat,0.045848263,Frozen Foods,138.518,OUT035,Small,Tier 2,Supermarket Type1,2237.088,18,Food
FDV26,20.25,Regular,0.076160451,Dairy,196.2794,OUT046,Small,Tier 1,Supermarket Type1,2731.1116,25,Food
FDE40,15.6,Regular,0.099704558,Dairy,63.1194,OUT017,Small,Tier 2,Supermarket Type1,1300.3074,15,Food
FDM02,12.5,Regular,0.073735058,Canned,87.1198,OUT046,Small,Tier 1,Supermarket Type1,1657.1762,25,Food
FDU11,4.785,Low Fat,0.0931174,Breads,118.6098,OUT017,Small,Tier 2,Supermarket Type1,361.5294,15,Food
FDB51,6.92,Low Fat,0.038446805,Dairy,63.5852,OUT035,Small,Tier 2,Supermarket Type1,751.0224,18,Food
FDQ03,15.0,Regular,0.078172471,Meat,238.8248,OUT045,Small,Tier 2,Supermarket Type1,3555.372,20,Food
DRK35,8.365,Low Fat,0.071992202,Hard Drinks,38.3506,OUT045,Small,Tier 2,Supermarket Type1,986.7156,20,Drinks
FDZ32,7.785,Regular,0.038210084,Fruits and Vegetables,103.8964,OUT045,Small,Tier 2,Supermarket Type1,946.7676,20,Food
FDU38,10.8,Low Fat,0.0824812,Dairy,191.6504,OUT013,High,Tier 3,Supermarket Type1,2492.7552,35,Food
DRM11,6.57,Low Fat,0.066069578,Hard Drinks,261.0278,OUT046,Small,Tier 1,Supermarket Type1,4165.2448,25,Drinks
FDS36,8.38,Regular,0.046848322,Baking Goods,110.557,OUT013,High,Tier 3,Supermarket Type1,3844.995,35,Food
FDO52,11.6,Regular,0.077164595,Frozen Foods,172.5106,OUT046,Small,Tier 1,Supermarket Type1,2566.659,25,Food
FDA04,11.3,Regular,0.066833743,Frozen Foods,257.2962,OUT049,Medium,Tier 1,Supermarket Type1,2330.9658,23,Food
NCE31,7.67,Non-Edible,0.185596553,Household,35.7216,OUT018,Medium,Tier 3,Supermarket Type2,69.2432,13,Non-Consumable
FDC33,8.96,Regular,0.068925304,Fruits and Vegetables,196.9768,OUT035,Small,Tier 2,Supermarket Type1,2759.0752,18,Food
FDS33,6.67,Regular,0.12367891,Snack Foods,88.9514,OUT045,Small,Tier 2,Supermarket Type1,885.514,20,Food
NCJ05,18.7,Non-Edible,0.046348967,Health and Hygiene,153.6682,OUT017,Small,Tier 2,Supermarket Type1,1677.1502,15,Non-Consumable
FDN51,17.85,Regular,0.021065311,Meat,261.5936,OUT017,Small,Tier 2,Supermarket Type1,6002.8528,15,Food
FDZ10,12.857645184136183,Low Fat,0.077849833,Snack Foods,127.202,OUT019,Small,Tier 1,Grocery Store,506.008,37,Food
NCQ30,7.725,Non-Edible,0.029236727,Household,123.8414,OUT017,Small,Tier 2,Supermarket Type1,1340.2554,15,Non-Consumable
FDL09,19.6,Regular,0.127929521,Snack Foods,167.4816,OUT013,High,Tier 3,Supermarket Type1,3691.1952,35,Food
FDU03,18.7,Regular,0.091560606,Meat,182.3292,OUT035,Small,Tier 2,Supermarket Type1,3831.0132,18,Food
FDQ32,12.857645184136183,Regular,0.081605462,Fruits and Vegetables,122.3388,OUT019,Small,Tier 1,Grocery Store,371.5164,37,Food
FDI38,13.35,Regular,0.014626901,Canned,207.7638,OUT046,Small,Tier 1,Supermarket Type1,3520.0846,25,Food
FDE36,5.26,Regular,0.041837331,Baking Goods,161.8868,OUT049,Medium,Tier 1,Supermarket Type1,5077.3908,23,Food
FDY02,8.945,Regular,0.088002959,Dairy,261.391,OUT018,Medium,Tier 3,Supermarket Type2,1840.937,13,Food
NCA17,20.6,Non-Edible,0.04551031,Health and Hygiene,149.6392,OUT045,Small,Tier 2,Supermarket Type1,894.8352,20,Non-Consumable
DRJ25,14.6,Low Fat,0.150801606,Soft Drinks,48.7692,OUT049,Medium,Tier 1,Supermarket Type1,1231.73,23,Drinks
FDI26,5.94,Low Fat,0.03495749,Canned,177.1344,OUT045,Small,Tier 2,Supermarket Type1,2854.9504,20,Food
FDT50,6.75,Regular,0.108458498,Dairy,96.9752,OUT045,Small,Tier 2,Supermarket Type1,958.752,20,Food
FDR02,16.7,Low Fat,0.022155562,Dairy,109.5886,OUT018,Medium,Tier 3,Supermarket Type2,1000.6974,13,Food
NCY05,13.5,Non-Edible,0.055301055,Health and Hygiene,34.6874,OUT017,Small,Tier 2,Supermarket Type1,317.5866,15,Non-Consumable
FDI50,8.42,Regular,0.030816999,Canned,230.8352,OUT013,High,Tier 3,Supermarket Type1,3435.528,35,Food
FDW56,7.68,Low Fat,0.0711891,Fruits and Vegetables,193.3162,OUT018,Medium,Tier 3,Supermarket Type2,5772.486,13,Food
FDS32,17.75,Regular,0.029821648,Fruits and Vegetables,139.9838,OUT017,Small,Tier 2,Supermarket Type1,1123.8704,15,Food
FDT48,4.92,Low Fat,0.046142232,Baking Goods,199.1084,OUT018,Medium,Tier 3,Supermarket Type2,4761.8016,13,Food
FDU57,8.27,Regular,0.089735804,Snack Foods,148.7708,OUT045,Small,Tier 2,Supermarket Type1,2708.4744,20,Food
FDL51,20.7,Regular,0.04745185,Dairy,214.6876,OUT013,High,Tier 3,Supermarket Type1,3001.4264,35,Food
FDO52,11.6,Regular,0.077150004,Frozen Foods,170.2106,OUT035,Small,Tier 2,Supermarket Type1,1882.2166,18,Food
FDS57,12.857645184136183,Low Fat,0.181114059,Snack Foods,141.647,OUT019,Small,Tier 1,Grocery Store,429.441,37,Food
FDR22,19.35,Regular,0.018562604,Snack Foods,110.5544,OUT046,Small,Tier 1,Supermarket Type1,1565.9616,25,Food
FDB57,20.25,Regular,0.018789455,Fruits and Vegetables,222.0772,OUT013,High,Tier 3,Supermarket Type1,3113.2808,35,Food
FDA04,11.3,Regular,0.066674465,Frozen Foods,259.1962,OUT013,High,Tier 3,Supermarket Type1,5179.924,35,Food
FDM09,11.15,Regular,0.143831787,Snack Foods,169.979,OUT010,Small,Tier 3,Grocery Store,169.779,24,Food
NCQ38,12.857645184136183,Non-Edible,0.023402893,Others,108.228,OUT019,Small,Tier 1,Grocery Store,213.056,37,Non-Consumable
FDP52,18.7,Regular,0.070979698,Frozen Foods,229.501,OUT018,Medium,Tier 3,Supermarket Type2,1607.907,13,Food
DRK11,12.857645184136183,Low Fat,0.018847114,Hard Drinks,148.0392,OUT019,Small,Tier 1,Grocery Store,447.4176,37,Drinks
FDN40,5.88,Low Fat,0.086945823,Frozen Foods,152.9998,OUT017,Small,Tier 2,Supermarket Type1,3691.1952,15,Food
FDV58,20.85,Low Fat,0.121438886,Snack Foods,196.1452,OUT049,Medium,Tier 1,Supermarket Type1,1565.9616,23,Food
DRA59,8.27,Regular,0.0,Soft Drinks,183.2924,OUT017,Small,Tier 2,Supermarket Type1,2406.2012,15,Drinks
FDE23,17.6,Regular,0.053288857,Starchy Foods,47.306,OUT045,Small,Tier 2,Supermarket Type1,605.878,20,Food
FDI08,18.2,Regular,0.066431507,Fruits and Vegetables,250.1092,OUT045,Small,Tier 2,Supermarket Type1,4233.1564,20,Food
FDE09,12.857645184136183,Low Fat,0.037824735,Fruits and Vegetables,109.7228,OUT019,Small,Tier 1,Grocery Store,331.5684,37,Food
FDG09,20.6,Regular,0.047936284,Fruits and Vegetables,185.7556,OUT046,Small,Tier 1,Supermarket Type1,3942.8676,25,Food
FDS57,15.5,Low Fat,0.103356186,Snack Foods,142.847,OUT013,High,Tier 3,Supermarket Type1,1574.617,35,Food
FDW15,15.35,Regular,0.055067732,Meat,146.5734,OUT013,High,Tier 3,Supermarket Type1,2375.5744,35,Food
FDH56,9.8,Regular,0.063916425,Fruits and Vegetables,117.1492,OUT049,Medium,Tier 1,Supermarket Type1,2780.3808,23,Food
FDM36,11.65,Regular,0.059063036,Baking Goods,172.0422,OUT017,Small,Tier 2,Supermarket Type1,1379.5376,15,Food
NCQ38,16.35,Non-Edible,0.013442036,Others,104.528,OUT017,Small,Tier 2,Supermarket Type1,1065.28,15,Non-Consumable
DRE48,12.857645184136183,Low Fat,0.01724183,Soft Drinks,197.0768,OUT027,Medium,Tier 3,Supermarket Type3,8868.456,37,Drinks
FDP33,18.7,Low Fat,0.089777214,Snack Foods,256.4672,OUT017,Small,Tier 2,Supermarket Type1,5369.0112,15,Food
FDI33,16.5,Low Fat,0.028418817,Snack Foods,92.8146,OUT046,Small,Tier 1,Supermarket Type1,2097.9358,25,Food
FDO16,5.48,Low Fat,0.015108194,Frozen Foods,83.725,OUT046,Small,Tier 1,Supermarket Type1,1165.15,25,Food
FDW34,9.6,Low Fat,0.035780385,Snack Foods,241.317,OUT017,Small,Tier 2,Supermarket Type1,3645.255,15,Food
FDM22,12.857645184136183,Regular,0.073462632,Snack Foods,52.364,OUT019,Small,Tier 1,Grocery Store,53.264,37,Food
NCO07,9.06,Non-Edible,0.009816092,Others,211.856,OUT018,Medium,Tier 3,Supermarket Type2,3621.952,13,Non-Consumable
FDC44,15.6,Low Fat,0.172946916,Fruits and Vegetables,114.1518,OUT045,Small,Tier 2,Supermarket Type1,1821.6288,20,Food
DRB48,16.75,Regular,0.024892129,Soft Drinks,37.8822,OUT049,Medium,Tier 1,Supermarket Type1,589.233,23,Drinks
NCV29,11.8,Non-Edible,0.022824491,Health and Hygiene,177.0686,OUT013,High,Tier 3,Supermarket Type1,3022.0662,35,Non-Consumable
FDE28,9.5,Regular,0.0,Frozen Foods,231.3668,OUT013,High,Tier 3,Supermarket Type1,5759.17,35,Food
FDP49,9.0,Regular,0.069229076,Breakfast,55.9614,OUT045,Small,Tier 2,Supermarket Type1,386.8298,20,Food
FDX59,10.195,Low Fat,0.051766042,Breads,34.5558,OUT045,Small,Tier 2,Supermarket Type1,441.4254,20,Food
FDN60,15.1,Low Fat,0.095140088,Baking Goods,159.9604,OUT035,Small,Tier 2,Supermarket Type1,2852.2872,18,Food
DRC36,13.0,Regular,0.044976367,Soft Drinks,176.2054,OUT035,Small,Tier 2,Supermarket Type1,1225.7378,18,Drinks
FDE02,12.857645184136183,Low Fat,0.212293753,Canned,92.2778,OUT019,Small,Tier 1,Grocery Store,469.389,37,Food
NCU29,12.857645184136183,Non-Edible,0.025354072,Health and Hygiene,144.476,OUT027,Medium,Tier 3,Supermarket Type3,3661.9,37,Non-Consumable
NCQ17,10.3,Non-Edible,0.195721125,Health and Hygiene,156.463,OUT010,Small,Tier 3,Grocery Store,312.926,24,Non-Consumable
DRD12,6.96,Low Fat,0.077508015,Soft Drinks,92.3146,OUT018,Medium,Tier 3,Supermarket Type2,1094.5752,13,Drinks
FDV45,16.75,Low Fat,0.045009952,Snack Foods,186.8556,OUT013,High,Tier 3,Supermarket Type1,2440.8228,35,Food
FDZ02,12.857645184136183,Regular,0.037962696,Dairy,97.5726,OUT027,Medium,Tier 3,Supermarket Type3,978.726,37,Food
FDW26,12.857645184136183,Regular,0.187443314,Dairy,220.4772,OUT019,Small,Tier 1,Grocery Store,444.7544,37,Food
FDN40,5.88,Low Fat,0.086384841,Frozen Foods,153.2998,OUT013,High,Tier 3,Supermarket Type1,2153.1972,35,Food
FDR19,12.857645184136183,Regular,0.158947217,Fruits and Vegetables,145.5102,OUT027,Medium,Tier 3,Supermarket Type3,5978.2182,37,Food
FDD50,18.85,Low Fat,0.141615436,Canned,169.0132,OUT035,Small,Tier 2,Supermarket Type1,1860.2452,18,Food
NCD18,16.0,Non-Edible,0.0,Household,228.8668,OUT046,Small,Tier 1,Supermarket Type1,1612.5676,25,Non-Consumable
FDA34,11.5,Low Fat,0.01484819,Starchy Foods,172.108,OUT013,High,Tier 3,Supermarket Type1,2077.296,35,Food
FDR33,7.31,Low Fat,0.026843265,Snack Foods,109.757,OUT045,Small,Tier 2,Supermarket Type1,1208.427,20,Food
FDD39,16.7,Low Fat,0.070154899,Dairy,218.185,OUT046,Small,Tier 1,Supermarket Type1,5193.24,25,Food
FDR13,9.895,Regular,0.028765486,Canned,115.3492,OUT049,Medium,Tier 1,Supermarket Type1,1274.3412,23,Food
FDA39,12.857645184136183,Low Fat,0.012656359,Meat,37.8822,OUT027,Medium,Tier 3,Supermarket Type3,1021.3372,37,Food
FDN01,8.895,Low Fat,0.0,Breakfast,178.437,OUT046,Small,Tier 1,Supermarket Type1,1235.059,25,Food
FDU04,7.93,Low Fat,0.005547386,Frozen Foods,121.5414,OUT035,Small,Tier 2,Supermarket Type1,1340.2554,18,Food
FDV10,7.645,Regular,0.0,Snack Foods,41.7112,OUT045,Small,Tier 2,Supermarket Type1,852.224,20,Food
NCB30,14.6,Non-Edible,0.02575512,Household,199.6084,OUT045,Small,Tier 2,Supermarket Type1,3769.7596,20,Non-Consumable
FDB38,12.857645184136183,Regular,0.027214272,Canned,159.692,OUT027,Medium,Tier 3,Supermarket Type3,3515.424,37,Food
FDB22,8.02,Low Fat,0.111666665,Snack Foods,155.2998,OUT045,Small,Tier 2,Supermarket Type1,1230.3984,20,Food
NCS30,5.945,Non-Edible,0.093026207,Household,128.7652,OUT046,Small,Tier 1,Supermarket Type1,516.6608,25,Non-Consumable
FDK14,6.98,Low Fat,0.041189152,Canned,82.8934,OUT045,Small,Tier 2,Supermarket Type1,818.934,20,Food
DRJ35,10.1,Low Fat,0.046584552,Hard Drinks,61.2878,OUT046,Small,Tier 1,Supermarket Type1,1272.3438,25,Drinks
FDX19,19.1,Low Fat,0.097280981,Fruits and Vegetables,232.6958,OUT017,Small,Tier 2,Supermarket Type1,5375.0034,15,Food
FDX60,14.35,Low Fat,0.080922439,Baking Goods,80.096,OUT018,Medium,Tier 3,Supermarket Type2,1278.336,13,Food
FDS01,11.6,Low Fat,0.017780986,Canned,177.3686,OUT045,Small,Tier 2,Supermarket Type1,1777.686,20,Food
NCT41,15.7,Non-Edible,0.055979703,Health and Hygiene,151.9024,OUT035,Small,Tier 2,Supermarket Type1,1062.6168,18,Non-Consumable
DRE27,11.85,Low Fat,0.132645493,Dairy,96.9726,OUT035,Small,Tier 2,Supermarket Type1,1174.4712,18,Drinks
FDY45,17.5,Low Fat,0.026182758,Snack Foods,253.6356,OUT049,Medium,Tier 1,Supermarket Type1,5086.712,23,Food
FDB56,12.857645184136183,Regular,0.0,Fruits and Vegetables,188.2556,OUT027,Medium,Tier 3,Supermarket Type3,4693.89,37,Food
FDS36,8.38,Regular,0.04688734,Baking Goods,107.957,OUT046,Small,Tier 1,Supermarket Type1,2966.139,25,Food
FDF59,12.5,Low Fat,0.071354774,Starchy Foods,125.702,OUT049,Medium,Tier 1,Supermarket Type1,2530.04,23,Food
FDD11,12.85,Low Fat,0.0,Starchy Foods,254.704,OUT035,Small,Tier 2,Supermarket Type1,2530.04,18,Food
FDY40,15.5,Regular,0.086320509,Frozen Foods,48.1692,OUT017,Small,Tier 2,Supermarket Type1,985.384,15,Food
FDA13,12.857645184136183,Low Fat,0.137539574,Canned,38.8506,OUT019,Small,Tier 1,Grocery Store,37.9506,37,Food
NCX42,12.857645184136183,Non-Edible,0.010467749,Household,162.9526,OUT019,Small,Tier 1,Grocery Store,822.263,37,Non-Consumable
FDJ46,11.1,Low Fat,0.044814962,Snack Foods,174.4054,OUT035,Small,Tier 2,Supermarket Type1,4027.4242,18,Food
FDH05,14.35,Regular,0.090913642,Frozen Foods,231.2984,OUT046,Small,Tier 1,Supermarket Type1,3243.7776,25,Food
NCP50,17.35,Non-Edible,0.020559846,Others,78.7618,OUT046,Small,Tier 1,Supermarket Type1,1288.9888,25,Non-Consumable
FDF28,12.857645184136183,Regular,0.037681359,Frozen Foods,125.1046,OUT027,Medium,Tier 3,Supermarket Type3,3859.6426,37,Food
FDN60,15.1,Low Fat,0.095545715,Baking Goods,157.3604,OUT018,Medium,Tier 3,Supermarket Type2,4436.8912,13,Food
FDD29,12.15,Low Fat,0.018395194,Frozen Foods,251.6698,OUT013,High,Tier 3,Supermarket Type1,6088.0752,35,Food
FDG58,10.695,Regular,0.087272074,Snack Foods,153.7972,OUT017,Small,Tier 2,Supermarket Type1,2025.3636,15,Food
FDV15,12.857645184136183,Low Fat,0.145464606,Meat,105.7648,OUT027,Medium,Tier 3,Supermarket Type3,2596.62,37,Food
FDV04,7.825,Regular,0.149890395,Frozen Foods,159.0288,OUT013,High,Tier 3,Supermarket Type1,1257.0304,35,Food
DRJ23,18.35,Low Fat,0.041634206,Hard Drinks,188.1872,OUT013,High,Tier 3,Supermarket Type1,3781.744,35,Drinks
FDA11,12.857645184136183,Low Fat,0.043029436,Baking Goods,94.7436,OUT027,Medium,Tier 3,Supermarket Type3,1701.7848,37,Food
FDX16,17.85,Low Fat,0.06594351,Frozen Foods,149.105,OUT045,Small,Tier 2,Supermarket Type1,4643.955,20,Food
NCA41,16.75,Non-Edible,0.032637373,Health and Hygiene,191.6162,OUT049,Medium,Tier 1,Supermarket Type1,3463.4916,23,Non-Consumable
FDP36,10.395,Regular,0.091096531,Baking Goods,52.3008,OUT013,High,Tier 3,Supermarket Type1,2226.4352,35,Food
FDK16,9.065,Low Fat,0.115307979,Frozen Foods,97.0094,OUT035,Small,Tier 2,Supermarket Type1,856.8846,18,Food
FDD34,7.945,Low Fat,0.015873285,Snack Foods,161.321,OUT035,Small,Tier 2,Supermarket Type1,2773.057,18,Food
FDI56,7.325,Low Fat,0.156307983,Fruits and Vegetables,92.2146,OUT010,Small,Tier 3,Grocery Store,91.2146,24,Food
NCO18,13.15,Non-Edible,0.024790707,Household,177.5686,OUT017,Small,Tier 2,Supermarket Type1,3910.9092,15,Non-Consumable
FDB46,10.5,Regular,0.093746136,Snack Foods,211.9244,OUT035,Small,Tier 2,Supermarket Type1,4869.6612,18,Food
FDN38,6.615,Regular,0.092158377,Canned,251.1408,OUT045,Small,Tier 2,Supermarket Type1,3254.4304,20,Food
FDW47,15.0,Low Fat,0.046469277,Breads,123.8414,OUT045,Small,Tier 2,Supermarket Type1,1340.2554,20,Food
FDQ08,12.857645184136183,Regular,0.033144603,Fruits and Vegetables,62.7536,OUT019,Small,Tier 1,Grocery Store,61.2536,37,Food
FDR44,6.11,Regular,0.102901425,Fruits and Vegetables,128.4968,OUT035,Small,Tier 2,Supermarket Type1,1435.4648,18,Food
DRH23,14.65,Low Fat,0.170663661,Hard Drinks,56.4614,OUT045,Small,Tier 2,Supermarket Type1,1436.7964,20,Drinks
FDX01,10.1,Low Fat,0.024213342,Canned,116.715,OUT045,Small,Tier 2,Supermarket Type1,1281.665,20,Food
FDB05,12.857645184136183,Low Fat,0.08279545,Frozen Foods,245.8776,OUT027,Medium,Tier 3,Supermarket Type3,4705.8744,37,Food
FDR08,18.7,Low Fat,0.037622954,Fruits and Vegetables,110.7886,OUT046,Small,Tier 1,Supermarket Type1,1334.2632,25,Food
FDZ36,6.035,Regular,0.066155883,Baking Goods,184.424,OUT017,Small,Tier 2,Supermarket Type1,4660.6,15,Food
FDI05,8.35,Regular,0.126869718,Frozen Foods,74.4354,OUT046,Small,Tier 1,Supermarket Type1,1128.531,25,Food
FDF24,15.5,Regular,0.025409912,Baking Goods,83.2934,OUT049,Medium,Tier 1,Supermarket Type1,1883.5482,23,Food
