Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined
FDT31,19.75,Low Fat,0.012467648,Fruits and Vegetables,188.1872,OUT049,Medium,Tier 1,Supermarket Type1,2458.1336,24,Food
FDB15,10.895,Low Fat,0.137368051,Dairy,264.3568,OUT018,Medium,Tier 3,Supermarket Type2,4745.8224,14,Food
FDI56,12.857645184136183,Low Fat,0.092933158,Fruits and Vegetables,91.0146,OUT027,Medium,Tier 3,Supermarket Type3,3466.1548,38,Food
NCQ17,10.3,Non-Edible,0.117593973,Health and Hygiene,154.463,OUT017,Small,Tier 2,Supermarket Type1,2503.408,16,Non-Consumable
FDH44,19.1,Regular,0.026018497,Fruits and Vegetables,148.2418,OUT017,Small,Tier 2,Supermarket Type1,3089.9778,16,Food
FDP40,4.555,Regular,0.034410585,Frozen Foods,111.3544,OUT049,Medium,Tier 1,Supermarket Type1,1342.2528,24,Food
NCR17,12.857645184136183,Non-Edible,0.02426524,Health and Hygiene,114.0492,OUT027,Medium,Tier 3,Supermarket Type3,3938.8728,38,Non-Consumable
NCO53,16.2,Non-Edible,0.176175402,Health and Hygiene,184.0608,OUT017,Small,Tier 2,Supermarket Type1,2021.3688,16,Non-Consumable
FDG38,8.975,Regular,0.088257771,Canned,84.1224,OUT010,Small,Tier 3,Grocery Store,170.4448,25,Food
FDO01,21.1,Regular,0.020750867,Breakfast,128.7994,OUT049,Medium,Tier 1,Supermarket Type1,1927.491,24,Food
NCQ43,17.75,Non-Edible,0.111527348,Others,110.2912,OUT045,Small,Tier 2,Supermarket Type1,873.5296,21,Non-Consumable
FDU47,12.8,Regular,0.114318263,Breads,142.2838,OUT018,Medium,Tier 3,Supermarket Type2,421.4514,14,Food
FDZ02,6.905,Regular,0.038363204,Dairy,98.1726,OUT017,Small,Tier 2,Supermarket Type1,587.2356,16,Food
FDS04,10.195,Regular,0.245483691,Frozen Foods,141.8838,OUT010,Small,Tier 3,Grocery Store,280.9676,25,Food
FDQ31,5.785,Regular,0.053930934,Fruits and Vegetables,87.3856,OUT049,Medium,Tier 1,Supermarket Type1,878.856,24,Food
FDT57,12.857645184136183,Low Fat,0.018942606,Snack Foods,236.0248,OUT027,Medium,Tier 3,Supermarket Type3,6636.6944,38,Food
FDK50,7.96,Low Fat,0.028339599,Canned,162.4894,OUT013,High,Tier 3,Supermarket Type1,1779.6834,36,Food
FDB49,8.3,Regular,0.030151351,Baking Goods,98.7384,OUT046,Small,Tier 1,Supermarket Type1,492.692,26,Food
FDN56,5.46,Regular,0.107274301,Fruits and Vegetables,145.5786,OUT045,Small,Tier 2,Supermarket Type1,3900.9222,21,Food
FDU02,13.35,Low Fat,0.102670882,Dairy,228.6352,OUT049,Medium,Tier 1,Supermarket Type1,3435.528,24,Food
FDK26,5.46,Regular,0.032177405,Canned,185.424,OUT046,Small,Tier 1,Supermarket Type1,5219.872,26,Food
DRA24,12.857645184136183,Regular,0.039734882,Soft Drinks,165.7868,OUT027,Medium,Tier 3,Supermarket Type3,4913.604,38,Drinks
FDF53,20.75,Regular,0.083536989,Frozen Foods,180.3318,OUT013,High,Tier 3,Supermarket Type1,4149.9314,36,Food
NCZ30,6.59,Non-Edible,0.026225693,Household,119.0098,OUT049,Medium,Tier 1,Supermarket Type1,2530.7058,24,Non-Consumable
FDF14,7.55,Low Fat,0.0273235,Canned,151.934,OUT017,Small,Tier 2,Supermarket Type1,1837.608,16,Food
FDU40,20.85,Low Fat,0.03747983,Frozen Foods,192.7478,OUT045,Small,Tier 2,Supermarket Type1,2131.2258,21,Food
NCL18,18.85,Non-Edible,0.168531813,Household,192.5136,OUT017,Small,Tier 2,Supermarket Type1,2916.204,16,Non-Consumable
FDP25,15.2,Low Fat,0.021293909,Canned,218.4824,OUT018,Medium,Tier 3,Supermarket Type2,1528.6768,14,Food
NCV05,10.1,Non-Edible,0.030269774,Health and Hygiene,152.4656,OUT045,Small,Tier 2,Supermarket Type1,2934.8464,21,Non-Consumable
FDV49,10.0,Low Fat,0.025822315,Canned,262.7226,OUT035,Small,Tier 2,Supermarket Type1,3171.8712,19,Food
FDJ56,8.985,Low Fat,0.183688161,Fruits and Vegetables,100.27,OUT049,Medium,Tier 1,Supermarket Type1,998.7,24,Food
FDI40,11.5,Regular,0.125579201,Frozen Foods,99.7358,OUT035,Small,Tier 2,Supermarket Type1,1105.8938,19,Food
NCK05,12.857645184136183,Non-Edible,0.077079177,Health and Hygiene,61.5536,OUT027,Medium,Tier 3,Supermarket Type3,918.804,38,Non-Consumable
NCI43,19.85,Non-Edible,0.026074491,Household,48.6376,OUT018,Medium,Tier 3,Supermarket Type2,575.2512,14,Non-Consumable
NCE42,21.1,Non-Edible,0.010593469,Household,234.2958,OUT013,High,Tier 3,Supermarket Type1,3739.1328,36,Non-Consumable
FDP40,4.555,Regular,0.034357169,Frozen Foods,112.6544,OUT046,Small,Tier 1,Supermarket Type1,2684.5056,26,Food
FDU40,20.85,Low Fat,0.037396901,Frozen Foods,193.8478,OUT035,Small,Tier 2,Supermarket Type1,2712.4692,19,Food
DRK47,7.905,Low Fat,0.064011067,Hard Drinks,230.2694,OUT013,High,Tier 3,Supermarket Type1,4567.388,36,Drinks
FDR32,6.78,Regular,0.085981978,Fruits and Vegetables,228.4694,OUT045,Small,Tier 2,Supermarket Type1,5480.8656,21,Food
FDS43,12.857645184136183,Low Fat,0.040318693,Fruits and Vegetables,186.224,OUT027,Medium,Tier 3,Supermarket Type3,5033.448,38,Food
FDH50,15.0,Regular,0.161762835,Canned,185.9266,OUT045,Small,Tier 2,Supermarket Type1,2581.9724,21,Food
FDZ09,17.6,Low Fat,0.104878967,Snack Foods,164.8868,OUT046,Small,Tier 1,Supermarket Type1,2456.802,26,Food
FDS19,13.8,Regular,0.107469819,Fruits and Vegetables,77.8012,OUT010,Small,Tier 3,Grocery Store,227.7036,25,Food
NCU30,5.11,Non-Edible,0.034868095,Household,163.821,OUT035,Small,Tier 2,Supermarket Type1,2120.573,19,Non-Consumable
FDI27,8.71,Regular,0.046079575,Dairy,43.5744,OUT045,Small,Tier 2,Supermarket Type1,407.4696,21,Food
FDQ09,7.235,Low Fat,0.058083831,Snack Foods,113.6834,OUT013,High,Tier 3,Supermarket Type1,230.3668,36,Food
FDB35,12.3,Regular,0.064618976,Starchy Foods,89.8804,OUT046,Small,Tier 1,Supermarket Type1,1286.3256,26,Food
DRD12,6.96,Low Fat,0.077178965,Soft Drinks,93.1146,OUT035,Small,Tier 2,Supermarket Type1,2189.1504,19,Drinks
FDW07,18.0,Regular,0.142910689,Fruits and Vegetables,89.6514,OUT049,Medium,Tier 1,Supermarket Type1,1859.5794,24,Food
DRE13,6.28,Low Fat,0.027682047,Soft Drinks,85.5198,OUT013,High,Tier 3,Supermarket Type1,1744.396,36,Drinks
FDR11,10.5,Regular,0.142511272,Breads,158.7578,OUT035,Small,Tier 2,Supermarket Type1,2246.4092,19,Food
DRG36,14.15,Low Fat,0.09557165,Soft Drinks,171.0106,OUT045,Small,Tier 2,Supermarket Type1,4106.6544,21,Drinks
DRD37,9.8,Low Fat,0.02316823,Soft Drinks,47.506,OUT010,Small,Tier 3,Grocery Store,186.424,25,Drinks
FDX03,15.85,Regular,0.061045133,Meat,44.7744,OUT013,High,Tier 3,Supermarket Type1,181.0976,36,Food
FDU46,10.3,Regular,0.011148865,Snack Foods,84.854,OUT045,Small,Tier 2,Supermarket Type1,778.986,21,Food
FDV03,17.6,Low Fat,0.058091269,Meat,156.2314,OUT046,Small,Tier 1,Supermarket Type1,2947.4966,26,Food
FDZ37,12.857645184136183,Regular,0.019672774,Canned,86.4198,OUT027,Medium,Tier 3,Supermarket Type3,1918.8356,38,Food
FDI24,10.3,Low Fat,0.078678276,Baking Goods,177.037,OUT013,High,Tier 3,Supermarket Type1,3705.177,36,Food
FDX33,9.195,Regular,0.117667492,Snack Foods,159.5578,OUT049,Medium,Tier 1,Supermarket Type1,1283.6624,24,Food
FDG47,12.8,Low Fat,0.069902438,Starchy Foods,261.3252,OUT018,Medium,Tier 3,Supermarket Type2,3410.2276,14,Food
FDZ57,10.0,Regular,0.037757166,Snack Foods,126.7994,OUT035,Small,Tier 2,Supermarket Type1,1284.994,19,Food
FDT04,17.25,Low Fat,0.107021498,Frozen Foods,40.5822,OUT035,Small,Tier 2,Supermarket Type1,785.644,19,Food
FDO49,12.857645184136183,Regular,0.032892112,Breakfast,49.3008,OUT027,Medium,Tier 3,Supermarket Type3,1518.024,38,Food
NCB43,20.2,Non-Edible,0.100477461,Household,187.7898,OUT017,Small,Tier 2,Supermarket Type1,2245.0776,16,Non-Consumable
NCL53,7.5,Non-Edible,0.036228067,Health and Hygiene,175.2028,OUT035,Small,Tier 2,Supermarket Type1,4427.57,19,Non-Consumable
FDM01,7.895,Regular,0.094488485,Breakfast,100.7332,OUT013,High,Tier 3,Supermarket Type1,1230.3984,36,Food
FDO12,15.75,Low Fat,0.055154296,Baking Goods,195.5452,OUT018,Medium,Tier 3,Supermarket Type2,1174.4712,14,Food
FDO13,12.857645184136183,Low Fat,0.106907604,Breakfast,162.8526,OUT019,Small,Tier 1,Grocery Store,493.3578,38,Food
FDI04,13.65,Regular,0.073060301,Frozen Foods,196.2426,OUT045,Small,Tier 2,Supermarket Type1,2570.6538,21,Food
NCK05,20.1,Non-Edible,0.077439606,Health and Hygiene,60.6536,OUT035,Small,Tier 2,Supermarket Type1,980.0576,19,Non-Consumable
FDP28,13.65,Regular,0.080968973,Frozen Foods,259.7936,OUT018,Medium,Tier 3,Supermarket Type2,2609.936,14,Food
FDJ44,12.3,Regular,0.106492562,Fruits and Vegetables,176.3396,OUT049,Medium,Tier 1,Supermarket Type1,1395.5168,24,Food
FDS25,12.857645184136183,Regular,0.139330557,Canned,109.5228,OUT027,Medium,Tier 3,Supermarket Type3,3426.2068,38,Food
FDC02,21.35,Low Fat,0.068822477,Canned,258.3278,OUT046,Small,Tier 1,Supermarket Type1,7028.8506,26,Food
FDT23,7.72,Regular,0.074669288,Breads,76.3986,OUT013,High,Tier 3,Supermarket Type1,1402.1748,36,Food
NCD31,12.1,Non-Edible,0.025834128,Household,165.1526,OUT010,Small,Tier 3,Grocery Store,164.4526,25,Non-Consumable
FDV19,14.85,Regular,0.035227697,Fruits and Vegetables,159.5578,OUT013,High,Tier 3,Supermarket Type1,2085.9514,36,Food
NCQ30,12.857645184136183,Non-Edible,0.050901814,Household,120.5414,OUT019,Small,Tier 1,Grocery Store,365.5242,38,Non-Consumable
NCD18,16.0,Non-Edible,0.072965144,Household,231.3668,OUT018,Medium,Tier 3,Supermarket Type2,4607.336,14,Non-Consumable
FDL10,8.395,Low Fat,0.039492207,Snack Foods,97.3042,OUT046,Small,Tier 1,Supermarket Type1,1091.2462,26,Food
FDX20,7.365,Low Fat,0.042552205,Fruits and Vegetables,225.172,OUT035,Small,Tier 2,Supermarket Type1,3395.58,19,Food
FDM32,20.5,Low Fat,0.020587886,Fruits and Vegetables,89.583,OUT013,High,Tier 3,Supermarket Type1,1797.66,36,Food
FDR09,18.25,Low Fat,0.130095044,Snack Foods,257.2962,OUT010,Small,Tier 3,Grocery Store,517.9924,25,Food
FDL34,12.857645184136183,Low Fat,0.040747616,Snack Foods,140.2496,OUT027,Medium,Tier 3,Supermarket Type3,4093.3384,38,Food
NCK42,7.475,Non-Edible,0.013146636,Household,214.5192,OUT045,Small,Tier 2,Supermarket Type1,2804.3496,21,Non-Consumable
FDU23,12.15,Low Fat,0.02176755,Breads,164.6184,OUT045,Small,Tier 2,Supermarket Type1,3797.7232,21,Food
DRI01,7.97,Low Fat,0.0,Soft Drinks,172.0422,OUT018,Medium,Tier 3,Supermarket Type2,5690.5926,14,Drinks
FDG16,15.25,Low Fat,0.08995645,Frozen Foods,217.1192,OUT049,Medium,Tier 1,Supermarket Type1,3235.788,24,Food
FDY56,16.35,Regular,0.062665642,Fruits and Vegetables,225.6062,OUT018,Medium,Tier 3,Supermarket Type2,1579.9434,14,Food
FDO24,11.1,Low Fat,0.176182345,Baking Goods,158.1604,OUT035,Small,Tier 2,Supermarket Type1,1901.5248,19,Food
NCV29,11.8,Non-Edible,0.022843501,Health and Hygiene,177.8686,OUT046,Small,Tier 1,Supermarket Type1,4621.9836,26,Non-Consumable
FDQ48,14.3,Regular,0.034411238,Baking Goods,98.6726,OUT046,Small,Tier 1,Supermarket Type1,782.9808,26,Food
FDU15,13.65,Regular,0.0,Meat,36.6532,OUT017,Small,Tier 2,Supermarket Type1,755.0172,16,Food
FDS47,16.75,Low Fat,0.128861359,Breads,86.2856,OUT035,Small,Tier 2,Supermarket Type1,1406.1696,19,Food
FDO50,16.25,Low Fat,0.078290271,Canned,93.1804,OUT049,Medium,Tier 1,Supermarket Type1,1194.4452,24,Food
FDW48,18.0,Low Fat,0.008539208,Baking Goods,81.2618,OUT035,Small,Tier 2,Supermarket Type1,402.809,19,Food
FDV20,20.2,Regular,0.100095288,Fruits and Vegetables,125.2678,OUT010,Small,Tier 3,Grocery Store,127.1678,25,Food
FDW47,15.0,Low Fat,0.046447328,Breads,121.5414,OUT049,Medium,Tier 1,Supermarket Type1,2436.828,24,Food
FDA07,12.857645184136183,Regular,0.030794774,Fruits and Vegetables,122.9072,OUT027,Medium,Tier 3,Supermarket Type3,4532.7664,38,Food
FDZ16,12.857645184136183,Regular,0.159081735,Frozen Foods,193.5478,OUT027,Medium,Tier 3,Supermarket Type3,4649.9472,38,Food
FDN09,12.857645184136183,Low Fat,0.034705807,Snack Foods,241.6828,OUT027,Medium,Tier 3,Supermarket Type3,4873.656,38,Food
FDB50,13.0,Low Fat,0.154487495,Canned,77.2986,OUT017,Small,Tier 2,Supermarket Type1,1246.3776,16,Food
NCL06,14.65,Non-Edible,0.072178679,Household,262.9594,OUT049,Medium,Tier 1,Supermarket Type1,5233.188,24,Non-Consumable
DRG03,12.857645184136183,Low Fat,0.061686402,Dairy,153.9998,OUT027,Medium,Tier 3,Supermarket Type3,5229.1932,38,Drinks
DRM59,5.88,Low Fat,0.003599378,Hard Drinks,152.2998,OUT045,Small,Tier 2,Supermarket Type1,3075.996,21,Drinks
FDU25,12.35,Low Fat,0.026832182,Canned,57.3246,OUT017,Small,Tier 2,Supermarket Type1,1332.2658,16,Food
NCU42,9.0,Non-Edible,0.019616991,Household,169.6474,OUT017,Small,Tier 2,Supermarket Type1,2526.711,16,Non-Consumable
FDH21,10.395,Low Fat,0.05226427,Seafood,158.4604,OUT010,Small,Tier 3,Grocery Store,158.4604,25,Food
DRO47,10.195,Low Fat,0.112203445,Hard Drinks,111.786,OUT035,Small,Tier 2,Supermarket Type1,1697.79,19,Drinks
FDC44,12.857645184136183,Low Fat,0.171761077,Fruits and Vegetables,115.7518,OUT027,Medium,Tier 3,Supermarket Type3,5351.0346,38,Food
NCL29,9.695,Non-Edible,0.114170506,Health and Hygiene,158.9604,OUT045,Small,Tier 2,Supermarket Type1,1743.0644,21,Non-Consumable
FDL48,19.35,Regular,0.082266419,Baking Goods,48.8034,OUT046,Small,Tier 1,Supermarket Type1,340.2238,26,Food
FDJ21,16.7,Regular,0.038685176,Snack Foods,146.6102,OUT018,Medium,Tier 3,Supermarket Type2,2770.3938,14,Food
FDT40,5.985,Low Fat,0.095795326,Frozen Foods,128.4678,OUT046,Small,Tier 1,Supermarket Type1,508.6712,26,Food
NCD43,8.85,Non-Edible,0.026814124,Household,103.7964,OUT010,Small,Tier 3,Grocery Store,210.3928,25,Non-Consumable
FDM28,15.7,Low Fat,0.045203854,Frozen Foods,180.266,OUT046,Small,Tier 1,Supermarket Type1,1617.894,26,Food
FDR35,12.5,Low Fat,0.020697723,Breads,198.8742,OUT046,Small,Tier 1,Supermarket Type1,5773.1518,26,Food
NCP17,19.35,Non-Edible,0.027827268,Health and Hygiene,65.6168,OUT018,Medium,Tier 3,Supermarket Type2,383.5008,14,Non-Consumable
FDT23,7.72,Regular,0.074883035,Breads,79.8986,OUT045,Small,Tier 2,Supermarket Type1,1090.5804,21,Food
FDX15,17.2,Low Fat,0.156298858,Meat,162.1578,OUT046,Small,Tier 1,Supermarket Type1,1283.6624,26,Food
NCU42,12.857645184136183,Non-Edible,0.019412192,Household,166.5474,OUT027,Medium,Tier 3,Supermarket Type3,4379.6324,38,Non-Consumable
FDV23,12.857645184136183,Low Fat,0.105324246,Breads,125.7046,OUT027,Medium,Tier 3,Supermarket Type3,3237.1196,38,Food
FDY34,12.857645184136183,Regular,0.019227816,Snack Foods,163.9842,OUT019,Small,Tier 1,Grocery Store,331.5684,38,Food
FDE16,8.895,Low Fat,0.044093978,Frozen Foods,208.3954,OUT010,Small,Tier 3,Grocery Store,1041.977,25,Food
FDV60,20.2,Regular,0.117599259,Baking Goods,195.311,OUT045,Small,Tier 2,Supermarket Type1,3338.987,21,Food
FDQ44,20.5,Low Fat,0.036140297,Fruits and Vegetables,120.0756,OUT046,Small,Tier 1,Supermarket Type1,2302.3364,26,Food
FDZ09,17.6,Low Fat,0.104791689,Snack Foods,165.2868,OUT013,High,Tier 3,Supermarket Type1,3111.9492,36,Food
FDW36,11.15,Low Fat,0.057021156,Baking Goods,106.8622,OUT049,Medium,Tier 1,Supermarket Type1,2011.3818,24,Food
NCZ30,12.857645184136183,Non-Edible,0.026058181,Household,121.9098,OUT027,Medium,Tier 3,Supermarket Type3,3374.2744,38,Non-Consumable
FDL09,19.6,Regular,0.12829573,Snack Foods,167.2816,OUT045,Small,Tier 2,Supermarket Type1,2013.3792,21,Food
FDE05,10.895,Regular,0.03263762,Frozen Foods,147.7102,OUT017,Small,Tier 2,Supermarket Type1,1895.5326,16,Food
DRO35,13.85,Low Fat,0.034765901,Hard Drinks,114.2492,OUT017,Small,Tier 2,Supermarket Type1,1853.5872,16,Drinks
FDN60,15.1,Low Fat,0.095696334,Baking Goods,159.7604,OUT017,Small,Tier 2,Supermarket Type1,2693.8268,16,Food
NCZ29,15.0,Non-Edible,0.071371458,Health and Hygiene,125.2362,OUT046,Small,Tier 1,Supermarket Type1,1384.1982,26,Non-Consumable
FDX08,12.85,Low Fat,0.022696131,Fruits and Vegetables,179.9318,OUT018,Medium,Tier 3,Supermarket Type2,2706.477,14,Food
FDZ16,16.85,Regular,0.267565911,Frozen Foods,194.1478,OUT010,Small,Tier 3,Grocery Store,1162.4868,25,Food
DRL37,15.5,Low Fat,0.053327763,Soft Drinks,44.477,OUT013,High,Tier 3,Supermarket Type1,865.54,36,Drinks
FDL21,15.85,Regular,0.007145063,Snack Foods,41.048,OUT035,Small,Tier 2,Supermarket Type1,479.376,19,Food
FDW10,21.2,Low Fat,0.071076055,Snack Foods,174.837,OUT017,Small,Tier 2,Supermarket Type1,5469.547,16,Food
FDB53,13.35,Low Fat,0.139426044,Frozen Foods,148.3392,OUT035,Small,Tier 2,Supermarket Type1,3877.6192,19,Food
DRM49,6.11,Regular,0.151925271,Soft Drinks,46.6086,OUT035,Small,Tier 2,Supermarket Type1,624.5204,19,Drinks
NCD06,13.0,Non-Edible,0.099479703,Household,44.906,OUT049,Medium,Tier 1,Supermarket Type1,652.484,24,Non-Consumable
FDN10,12.857645184136183,Low Fat,0.045900448,Snack Foods,118.9124,OUT027,Medium,Tier 3,Supermarket Type3,2844.2976,38,Food
FDS13,12.857645184136183,Low Fat,0.21799414,Canned,266.5884,OUT019,Small,Tier 1,Grocery Store,1324.942,38,Food
FDH38,6.425,Low Fat,0.010454459,Canned,115.6808,OUT049,Medium,Tier 1,Supermarket Type1,1406.1696,24,Food
FDY21,12.857645184136183,Low Fat,0.172641213,Snack Foods,195.111,OUT027,Medium,Tier 3,Supermarket Type3,5303.097,38,Food
FDT60,12.0,Low Fat,0.075701524,Baking Goods,124.6388,OUT045,Small,Tier 2,Supermarket Type1,2105.2596,21,Food
DRZ24,7.535,Low Fat,0.081914677,Soft Drinks,120.344,OUT049,Medium,Tier 1,Supermarket Type1,3835.008,24,Drinks
FDW56,7.68,Low Fat,0.071010513,Fruits and Vegetables,190.9162,OUT049,Medium,Tier 1,Supermarket Type1,5195.2374,24,Food
FDG57,14.7,Low Fat,0.072444983,Fruits and Vegetables,48.6034,OUT045,Small,Tier 2,Supermarket Type1,194.4136,21,Food
FDY14,10.3,Low Fat,0.069981909,Dairy,263.0226,OUT013,High,Tier 3,Supermarket Type1,6079.4198,36,Food
FDS19,13.8,Regular,0.06457046,Fruits and Vegetables,76.2012,OUT017,Small,Tier 2,Supermarket Type1,1669.8264,16,Food
FDX01,10.1,Low Fat,0.024159767,Canned,114.715,OUT035,Small,Tier 2,Supermarket Type1,815.605,19,Food
FDV32,7.785,Low Fat,0.089210159,Fruits and Vegetables,64.251,OUT017,Small,Tier 2,Supermarket Type1,1328.271,16,Food
DRI39,13.8,Low Fat,0.097611115,Dairy,54.893,OUT017,Small,Tier 2,Supermarket Type1,679.116,16,Drinks
NCU05,11.8,Non-Edible,0.058975504,Health and Hygiene,81.7618,OUT018,Medium,Tier 3,Supermarket Type2,966.7416,14,Non-Consumable
NCA29,10.5,Non-Edible,0.027430696,Household,171.1106,OUT017,Small,Tier 2,Supermarket Type1,3593.3226,16,Non-Consumable
FDO10,12.857645184136183,Regular,0.0,Snack Foods,58.7588,OUT019,Small,Tier 1,Grocery Store,400.8116,38,Food
DRL47,19.7,Low Fat,0.038815341,Hard Drinks,124.2362,OUT045,Small,Tier 2,Supermarket Type1,1887.543,21,Drinks
FDA50,12.857645184136183,Low Fat,0.152632413,Dairy,98.441,OUT019,Small,Tier 1,Grocery Store,96.541,38,Food
FDU23,12.857645184136183,Low Fat,0.021618297,Breads,167.1184,OUT027,Medium,Tier 3,Supermarket Type3,2476.776,38,Food
FDR27,15.1,Regular,0.096491904,Meat,134.4942,OUT018,Medium,Tier 3,Supermarket Type2,1854.9188,14,Food
DRH36,16.2,Low Fat,0.033568871,Soft Drinks,74.9696,OUT017,Small,Tier 2,Supermarket Type1,2162.5184,16,Drinks
FDZ51,11.3,Regular,0.054507422,Meat,96.3094,OUT013,High,Tier 3,Supermarket Type1,666.4658,36,Food
FDQ40,12.857645184136183,Regular,0.063079544,Frozen Foods,175.7712,OUT019,Small,Tier 1,Grocery Store,351.5424,38,Food
FDB17,12.857645184136183,Low Fat,0.064208126,Frozen Foods,180.1976,OUT019,Small,Tier 1,Grocery Store,181.0976,38,Food
FDQ16,19.7,Low Fat,0.041974489,Frozen Foods,108.6912,OUT017,Small,Tier 2,Supermarket Type1,2183.824,16,Food
FDG09,20.6,Regular,0.048207431,Fruits and Vegetables,188.0556,OUT017,Small,Tier 2,Supermarket Type1,2065.3116,16,Food
DRI59,9.5,Low Fat,0.041065647,Hard Drinks,223.5088,OUT017,Small,Tier 2,Supermarket Type1,4697.8848,16,Drinks
FDH47,13.5,Regular,0.128709014,Starchy Foods,96.1068,OUT013,High,Tier 3,Supermarket Type1,1846.9292,36,Food
FDA21,13.65,Low Fat,0.03596071,Snack Foods,186.3924,OUT046,Small,Tier 1,Supermarket Type1,1665.8316,26,Food
NCO05,7.27,Non-Edible,0.046520703,Health and Hygiene,97.7384,OUT013,High,Tier 3,Supermarket Type1,591.2304,36,Non-Consumable
NCL31,12.857645184136183,Non-Edible,0.210596485,Others,144.747,OUT019,Small,Tier 1,Grocery Store,143.147,38,Non-Consumable
NCH42,6.86,Non-Edible,0.03674399,Household,231.201,OUT017,Small,Tier 2,Supermarket Type1,6201.927,16,Non-Consumable
FDG57,14.7,Low Fat,0.072238195,Fruits and Vegetables,47.5034,OUT013,High,Tier 3,Supermarket Type1,972.068,36,Food
NCQ50,12.857645184136183,Non-Edible,0.034141213,Household,211.9218,OUT027,Medium,Tier 3,Supermarket Type3,3419.5488,38,Non-Consumable
FDK24,9.195,Low Fat,0.101500374,Baking Goods,45.2744,OUT045,Small,Tier 2,Supermarket Type1,679.116,21,Food
DRG39,14.15,Low Fat,0.042246575,Dairy,54.2982,OUT049,Medium,Tier 1,Supermarket Type1,1104.5622,24,Drinks
FDX46,12.3,Regular,0.058105769,Snack Foods,60.4562,OUT035,Small,Tier 2,Supermarket Type1,1777.686,19,Food
FDY01,11.8,Regular,0.170141787,Canned,116.7834,OUT013,High,Tier 3,Supermarket Type1,2303.668,36,Food
FDJ40,13.6,Regular,0.049579883,Frozen Foods,110.0912,OUT035,Small,Tier 2,Supermarket Type1,1965.4416,19,Food
FDS01,11.6,Low Fat,0.0,Canned,178.2686,OUT049,Medium,Tier 1,Supermarket Type1,1955.4546,24,Food
FDJ09,15.0,Low Fat,0.058725134,Snack Foods,43.6744,OUT017,Small,Tier 2,Supermarket Type1,407.4696,16,Food
FDT49,7.0,Low Fat,0.0,Canned,105.628,OUT049,Medium,Tier 1,Supermarket Type1,1384.864,24,Food
FDW50,13.1,Low Fat,0.075695552,Dairy,168.4158,OUT049,Medium,Tier 1,Supermarket Type1,1504.0422,24,Food
FDV39,11.3,Low Fat,0.007321067,Meat,197.7426,OUT017,Small,Tier 2,Supermarket Type1,2570.6538,16,Food
FDY36,12.3,Low Fat,0.009463757,Baking Goods,73.838,OUT017,Small,Tier 2,Supermarket Type1,1245.046,16,Food
NCE18,10.0,Non-Edible,0.021407511,Household,248.175,OUT013,High,Tier 3,Supermarket Type1,3495.45,36,Non-Consumable
FDB05,12.857645184136183,Low Fat,0.145669556,Frozen Foods,247.2776,OUT019,Small,Tier 1,Grocery Store,743.0328,38,Food
FDK14,6.98,Low Fat,0.041273236,Canned,82.4934,OUT018,Medium,Tier 3,Supermarket Type2,982.7208,14,Food
FDP10,19.0,Low Fat,0.128090139,Snack Foods,107.0622,OUT046,Small,Tier 1,Supermarket Type1,1376.2086,26,Food
FDC45,17.0,Low Fat,0.135707553,Fruits and Vegetables,172.5106,OUT035,Small,Tier 2,Supermarket Type1,2053.3272,19,Food
FDS48,15.15,Low Fat,0.027774002,Baking Goods,152.3708,OUT035,Small,Tier 2,Supermarket Type1,3159.8868,19,Food
FDX04,12.857645184136183,Regular,0.07278643,Frozen Foods,49.4376,OUT019,Small,Tier 1,Grocery Store,191.7504,38,Food
FDQ20,12.857645184136183,Low Fat,0.029640604,Fruits and Vegetables,40.8138,OUT027,Medium,Tier 3,Supermarket Type3,1543.3244,38,Food
FDU13,8.355,Low Fat,0.187939003,Canned,146.9418,OUT045,Small,Tier 2,Supermarket Type1,1029.9926,21,Food
NCR53,12.15,Non-Edible,0.14492016,Health and Hygiene,224.4404,OUT013,High,Tier 3,Supermarket Type1,1800.3232,36,Non-Consumable
FDN49,17.25,Regular,0.125419157,Breakfast,40.048,OUT049,Medium,Tier 1,Supermarket Type1,399.48,24,Food
